2024-05-11 19:39:15,372 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: status_report
2024-05-11 19:39:15,843 INFO    Thread-16 :31764 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\output.log
2024-05-11 19:39:18,111 INFO    Thread-16 :31764 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\output.log
2024-05-11 19:39:20,368 INFO    Thread-16 :31764 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\output.log
2024-05-11 19:39:21,370 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: status_report
2024-05-11 19:39:22,529 DEBUG   SenderThread:31764 [sender.py:send():378] send: exit
2024-05-11 19:39:22,529 INFO    SenderThread:31764 [sender.py:send_exit():585] handling exit code: 1
2024-05-11 19:39:22,529 INFO    SenderThread:31764 [sender.py:send_exit():587] handling runtime: 17
2024-05-11 19:39:22,545 INFO    SenderThread:31764 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-11 19:39:22,545 INFO    SenderThread:31764 [sender.py:send_exit():593] send defer
2024-05-11 19:39:22,553 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,553 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-11 19:39:22,553 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,553 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-11 19:39:22,553 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 1
2024-05-11 19:39:22,553 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,553 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-11 19:39:22,553 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,556 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-11 19:39:22,556 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 2
2024-05-11 19:39:22,556 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [system_monitor.py:finish():203] Stopping system monitor
2024-05-11 19:39:22,556 DEBUG   SystemMonitor:31764 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-11 19:39:22,556 DEBUG   SystemMonitor:31764 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-11 19:39:22,556 DEBUG   SystemMonitor:31764 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [interfaces.py:finish():200] Joined cpu monitor
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [interfaces.py:finish():200] Joined disk monitor
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [interfaces.py:finish():200] Joined memory monitor
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [interfaces.py:finish():200] Joined network monitor
2024-05-11 19:39:22,556 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,556 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-11 19:39:22,556 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 3
2024-05-11 19:39:22,556 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,556 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-11 19:39:22,556 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,556 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-11 19:39:22,556 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 4
2024-05-11 19:39:22,556 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,561 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-11 19:39:22,561 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,561 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-11 19:39:22,561 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 5
2024-05-11 19:39:22,561 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,561 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-11 19:39:22,561 DEBUG   SenderThread:31764 [sender.py:send():378] send: summary
2024-05-11 19:39:22,561 INFO    SenderThread:31764 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-11 19:39:22,561 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,561 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-11 19:39:22,561 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 6
2024-05-11 19:39:22,561 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,561 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-11 19:39:22,561 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,561 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-11 19:39:22,561 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: status_report
2024-05-11 19:39:22,859 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 7
2024-05-11 19:39:22,889 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:22,889 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-11 19:39:22,891 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:22,891 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-11 19:39:23,565 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 19:39:23,569 INFO    Thread-16 :31764 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\config.yaml
2024-05-11 19:39:23,570 INFO    Thread-16 :31764 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\wandb-summary.json
2024-05-11 19:39:24,600 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 8
2024-05-11 19:39:24,600 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 19:39:24,600 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:24,600 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-11 19:39:24,600 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:24,600 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-11 19:39:24,600 INFO    SenderThread:31764 [job_builder.py:build():432] Attempting to build job artifact
2024-05-11 19:39:24,600 INFO    Thread-16 :31764 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\output.log
2024-05-11 19:39:24,600 INFO    SenderThread:31764 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-11 19:39:24,992 INFO    SenderThread:31764 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-11 19:39:25,016 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 9
2024-05-11 19:39:25,022 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:25,022 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-11 19:39:25,022 DEBUG   SenderThread:31764 [sender.py:send():378] send: artifact
2024-05-11 19:39:25,634 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 19:39:26,994 INFO    SenderThread:31764 [sender.py:send_artifact():1467] sent artifact job-https___github.com_dongspam0209_traffic_light_control_DQN_training_main.py - {'id': 'QXJ0aWZhY3Q6ODI4NDM0OTEy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NTcwNTY2Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODI4NzMzMjE3', 'versionIndex': 3}}}
2024-05-11 19:39:26,994 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:26,994 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-11 19:39:26,994 INFO    SenderThread:31764 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [dir_watcher.py:finish():388] scan: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [dir_watcher.py:finish():402] scan save: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\config.yaml config.yaml
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [dir_watcher.py:finish():402] scan save: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\output.log output.log
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [dir_watcher.py:finish():402] scan save: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\requirements.txt requirements.txt
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [dir_watcher.py:finish():402] scan save: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\wandb-metadata.json wandb-metadata.json
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [dir_watcher.py:finish():402] scan save: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\wandb-summary.json wandb-summary.json
2024-05-11 19:39:27,672 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 10
2024-05-11 19:39:27,672 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 19:39:27,686 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:27,686 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-11 19:39:27,688 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:27,688 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-11 19:39:27,688 INFO    SenderThread:31764 [file_pusher.py:finish():169] shutting down file pusher
2024-05-11 19:39:27,724 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 19:39:27,724 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 19:39:28,165 INFO    wandb-upload_0:31764 [upload_job.py:push():130] Uploaded file C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\config.yaml
2024-05-11 19:39:28,435 INFO    wandb-upload_3:31764 [upload_job.py:push():130] Uploaded file C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\wandb-summary.json
2024-05-11 19:39:28,437 INFO    wandb-upload_2:31764 [upload_job.py:push():130] Uploaded file C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\requirements.txt
2024-05-11 19:39:28,472 INFO    wandb-upload_1:31764 [upload_job.py:push():130] Uploaded file C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\files\output.log
2024-05-11 19:39:28,739 INFO    Thread-15 (_thread_body):31764 [sender.py:transition_state():613] send defer: 11
2024-05-11 19:39:28,739 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 19:39:28,739 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:28,739 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-11 19:39:28,740 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 19:39:28,740 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:28,740 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-11 19:39:28,740 INFO    SenderThread:31764 [file_pusher.py:join():175] waiting for file pusher
2024-05-11 19:39:28,741 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 12
2024-05-11 19:39:28,741 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:28,741 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-11 19:39:28,741 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:28,741 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-11 19:39:28,741 INFO    SenderThread:31764 [file_stream.py:finish():601] file stream finish called
2024-05-11 19:39:29,056 INFO    SenderThread:31764 [file_stream.py:finish():605] file stream finish is done
2024-05-11 19:39:29,056 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 13
2024-05-11 19:39:29,056 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:29,056 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-11 19:39:29,056 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:29,056 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-11 19:39:29,056 INFO    SenderThread:31764 [sender.py:transition_state():613] send defer: 14
2024-05-11 19:39:29,056 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: defer
2024-05-11 19:39:29,056 INFO    HandlerThread:31764 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-11 19:39:29,060 DEBUG   SenderThread:31764 [sender.py:send():378] send: final
2024-05-11 19:39:29,060 DEBUG   SenderThread:31764 [sender.py:send():378] send: footer
2024-05-11 19:39:29,060 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: defer
2024-05-11 19:39:29,060 INFO    SenderThread:31764 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-11 19:39:29,060 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 19:39:29,060 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 19:39:29,066 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 19:39:29,066 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: server_info
2024-05-11 19:39:29,066 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: get_summary
2024-05-11 19:39:29,066 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-11 19:39:29,066 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-11 19:39:29,066 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 19:39:29,066 DEBUG   SenderThread:31764 [sender.py:send_request():405] send_request: server_info
2024-05-11 19:39:29,374 INFO    MainThread:31764 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-11 19:39:29,374 INFO    MainThread:31764 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-11 19:39:29,374 INFO    MainThread:31764 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-11 19:39:29,412 DEBUG   HandlerThread:31764 [handler.py:handle_request():158] handle_request: shutdown
2024-05-11 19:39:29,412 INFO    HandlerThread:31764 [handler.py:finish():882] shutting down handler
2024-05-11 19:39:30,075 INFO    WriterThread:31764 [datastore.py:close():296] close: C:\Users\nks23\python310\traffic_signal_control\traffic_light_control\traffic_light_control_DQN-master\wandb\run-20240511_193859-nrvmj8yp\run-nrvmj8yp.wandb
2024-05-11 19:39:30,377 INFO    SenderThread:31764 [sender.py:finish():1545] shutting down sender
2024-05-11 19:39:30,377 INFO    SenderThread:31764 [file_pusher.py:finish():169] shutting down file pusher
2024-05-11 19:39:30,377 INFO    SenderThread:31764 [file_pusher.py:join():175] waiting for file pusher
